,month,season,year,rank,movie_title,prodco,total_tickets,numtheaters,open_tickets,opentheaters,startdate,enddate
797,1,Winter,2007,13,Volver,SPC,"1,905,200",689,"30,200",5,1/26,5/24
798,1,Winter,2007,14,Primeval,BV,"1,540,400","2,444","879,100","2,444",1/12,3/8
799,1,Winter,2007,15,Code Name: The Cleaner,NL,"1,182,400","1,736","616,900","1,736",1/5,2/1
800,1,Winter,2007,16,Curse of the Golden Flower,SPC,"962,300","1,234","73,100",60,1/12,3/29
801,1,Winter,2007,17,Blood and Chocolate,MGM,"512,600","1,200","301,500","1,200",1/26,3/29
802,2,Spring,2007,1,Ghost Rider,Sony,"16,831,800","3,620","6,597,200","3,619",2/16,4/29
803,2,Spring,2007,2,Norbit,P/DW,"13,906,000","3,145","4,970,300","3,136",2/9,5/3
804,2,Spring,2007,3,Bridge to Terabithia,BV,"11,958,200","3,210","3,279,700","3,139",2/16,6/28
805,2,Spring,2007,4,Music and Lyrics,WB,"7,350,700","2,955","1,980,200","2,955",2/14,5/17
806,2,Spring,2007,5,Because I Said So,Uni.,"6,202,600","2,529","1,907,400","2,526",2/2,4/5
807,2,Spring,2007,6,The Messengers,SGem,"5,141,700","2,529","2,138,600","2,528",2/2,3/18
808,2,Spring,2007,7,The Number 23,NL,"5,115,300","2,759","2,122,500","2,759",2/23,3/29
809,2,Spring,2007,8,Breach,Uni.,"4,830,100","1,505","1,526,900","1,489",2/16,4/12
810,2,Spring,2007,9,Tyler Perry's Daddy's Little Girls,LGF,"4,559,200","2,111","1,629,500","2,111",2/14,3/29
811,2,Spring,2007,10,Hannibal Rising,MGM/W,"4,021,900","3,003","1,897,000","3,003",2/9,5/10
812,2,Spring,2007,11,Amazing Grace,IDP,"3,088,800","1,162","589,300",791,2/23,6/14
813,2,Spring,2007,12,Reno 911!: Miami,Fox,"2,956,700","2,702","1,493,200","2,702",2/23,5/3
814,2,Spring,2007,13,Letters from Iwo Jima,WB,"2,001,100",781,"13,600",5,2/2,4/26
815,2,Spring,2007,14,The Astronaut Farmer,WB,"1,599,400","2,155","647,400","2,155",2/23,4/26
816,2,Spring,2007,15,The Abandoned,ADF,"193,500","1,000","113,700","1,000",2/23,3/8
817,3,Spring,2007,1,300,WB,"30,612,600","3,280","10,303,100","3,103",3/9,7/12
818,3,Spring,2007,2,Wild Hogs,BV,"24,458,400","3,401","5,770,200","3,287",3/2,8/2
819,3,Spring,2007,3,Blades of Glory,P/DW,"17,237,600","3,467","4,798,600","3,372",3/30,7/12
820,3,Spring,2007,4,Meet the Robinsons,BV,"14,218,300","3,435","3,651,700","3,413",3/30,9/6
821,3,Spring,2007,5,TMNT,WB,"7,870,500","3,120","3,525,500","3,110",3/23,6/21
822,3,Spring,2007,6,Premonition,Sony,"6,955,300","2,831","2,552,100","2,831",3/16,4/29
823,3,Spring,2007,7,Shooter,Par.,"6,831,900","2,806","2,111,000","2,806",3/23,6/14
824,3,Spring,2007,8,Zodiac,Par.,"4,808,200","2,379","1,947,000","2,362",3/2,5/3
825,3,Spring,2007,9,The Last Mimzy,NL,"3,120,800","3,017","1,457,100","3,017",3/23,6/14
826,3,Spring,2007,10,The Hills Have Eyes 2,FoxA,"3,023,900","2,465","1,407,900","2,447",3/23,6/7
827,3,Spring,2007,11,Reign Over Me,Sony,"2,857,800","1,747","1,084,400","1,671",3/23,4/29
828,3,Spring,2007,12,Dead Silence,Uni.,"2,443,200","1,806","1,139,900","1,805",3/16,4/19
829,3,Spring,2007,13,I Think I Love My Wife,FoxS,"1,824,200","1,794","824,800","1,776",3/16,5/31
830,3,Spring,2007,14,Black Snake Moan,ParV,"1,365,800","1,253","602,200","1,252",3/2,5/24
831,3,Spring,2007,15,Pride,LGF,"1,025,800","1,518","513,600","1,518",3/23,4/26
832,3,Spring,2007,16,The Lookout,Mira.,"668,700",955,"293,300",955,3/30,5/3
833,3,Spring,2007,17,The Ultimate Gift,BPic,"499,800",816,"180,400",816,3/9,5/20
834,4,Spring,2007,1,Disturbia,P/DW,"11,658,400","3,132","3,230,400","2,925",4/13,8/2
835,4,Spring,2007,2,Are We Done Yet?,SonR,"7,218,400","2,944","2,073,100","2,877",4/4,7/5
836,4,Spring,2007,3,Fracture,NL,"5,670,800","2,443","1,601,000","2,443",4/20,7/26
837,4,Spring,2007,4,The Reaping,WB,"3,652,100","2,603","1,457,200","2,603",4/5,6/7
838,4,Spring,2007,5,Grindhouse,W/Dim.,"3,639,200","2,629","1,685,600","2,624",4/6,6/21
839,4,Spring,2007,6,Perfect Stranger,SonR,"3,486,200","2,661","1,628,800","2,661",4/13,-
840,4,Spring,2007,7,Hot Fuzz,Rog.,"3,435,600","1,272","850,100",825,4/20,7/26
841,4,Spring,2007,8,The Invisible,BV,"2,991,100","2,019","1,121,700","2,019",4/27,7/26
842,4,Spring,2007,9,Vacancy,SGem,"2,814,500","2,551","1,105,100","2,551",4/20,-
843,4,Spring,2007,10,Next,Par.,"2,646,900","2,733","1,036,800","2,725",4/27,6/21
844,4,Spring,2007,11,Firehouse Dog,Fox,"2,025,100","2,881","558,000","2,860",4/4,8/2
845,4,Spring,2007,12,In the Land of Women,WB,"1,606,500","2,155","684,900","2,155",4/20,6/28
846,4,Spring,2007,13,Pathfinder: Legend of the Ghost Warrior,Fox,"1,487,200","1,756","726,900","1,720",4/13,6/17
847,4,Spring,2007,14,The Condemned,LGF,"1,071,500","2,310","553,400","2,310",4/27,5/24
848,4,Spring,2007,15,The Hoax,Mira.,"1,041,400","1,069","210,700",235,4/20,5/31
849,4,Spring,2007,16,Redline,Chic.,"1,000,100","1,607","575,900","1,607",4/13,5/24
850,4,Spring,2007,17,Aqua Teen Hunger Force Colon Movie Film for Theaters,First,"802,400",877,"436,800",877,4/13,6/14
851,4,Spring,2007,18,Kickin' It Old Skool,YFG,"654,500","1,816","361,100","1,816",4/27,7/12
852,4,Spring,2007,19,Slow Burn,LGF,"179,900","1,163","113,100","1,163",4/13,4/26
853,5,Summer,2007,1,Spider-Man 3,Sony,"48,914,300","4,324","21,964,600","4,252",5/4,8/19
854,5,Summer,2007,2,Shrek the Third,P/DW,"46,907,000","4,172","17,678,700","4,122",5/18,8/9
855,5,Summer,2007,3,Pirates of the Caribbean: At World's End,BV,"44,973,900","4,362","16,676,300","4,362",5/25,10/4
856,5,Summer,2007,4,28 Weeks Later,FoxA,"4,162,600","2,305","1,425,500","2,303",5/11,8/16
857,5,Summer,2007,5,Georgia Rule,Uni.,"2,776,600","2,531","984,600","2,523",5/11,6/28
858,5,Summer,2007,6,Delta Farce,LGF,"1,181,800","1,931","497,200","1,931",5/11,6/14
859,5,Summer,2007,7,Bug,LGF,"1,021,200","1,661","471,700","1,661",5/25,6/21
860,5,Summer,2007,8,Lucky You,WB,"837,100","2,525","394,000","2,525",5/4,7/5
861,5,Summer,2007,9,The Ex,MGM/W,"449,600","1,009","202,600","1,009",5/11,7/12
862,6,Summer,2007,1,Ratatouille,BV,"30,006,600","3,940","6,835,400","3,940",6/29,12/13
863,6,Summer,2007,2,Knocked Up,Uni.,"21,623,400","2,975","4,460,900","2,871",6/1,-
864,6,Summer,2007,3,Live Free or Die Hard,Fox,"19,553,700","3,411","4,850,200","3,408",6/27,11/8
865,6,Summer,2007,4,Fantastic Four: Rise of the Silver Surfer,Fox,"19,174,700","3,963","8,437,700","3,959",6/15,10/18
866,6,Summer,2007,5,Ocean's Thirteen,WB,"17,028,300","3,565","5,251,900","3,565",6/8,9/20
867,6,Summer,2007,6,Evan Almighty,Uni.,"14,602,100","3,636","4,533,800","3,604",6/22,-
868,6,Summer,2007,7,1408,MGM/W,"10,463,000","2,733","2,996,800","2,678",6/22,10/11
869,6,Summer,2007,8,Surf's Up,Sony,"8,556,400","3,531","2,564,000","3,528",6/8,8/26
870,6,Summer,2007,9,Mr. Brooks,MGM,"4,149,600","2,453","1,456,000","2,453",6/1,-
871,6,Summer,2007,10,Nancy Drew,WB,"3,722,800","2,612","993,100","2,612",6/15,8/30
872,6,Summer,2007,11,Waitress,FoxS,"2,772,500",707,"13,400",4,6/1,10/25
873,6,Summer,2007,12,Hostel Part II,LGF,"2,559,500","2,350","1,192,400","2,350",6/8,7/5
874,6,Summer,2007,13,Evening,Focus,"1,815,800",979,"509,000",977,6/29,8/2
875,6,Summer,2007,14,A Mighty Heart,ParV,"1,333,800","1,355","574,000","1,355",6/22,8/23
876,6,Summer,2007,15,Gracie,PicH,"429,700","1,164","197,100","1,164",6/1,7/26
877,7,Summer,2007,1,Transformers,P/DW,"46,402,100","4,050","10,247,400","4,011",7/3,11/8
878,7,Summer,2007,2,Harry Potter and the Order of the Phoenix,WB,"42,442,500","4,285","11,207,600","4,285",7/11,12/13
879,7,Summer,2007,3,The Simpsons Movie,Fox,"26,618,500","3,926","10,761,200","3,922",7/27,12/20
880,7,Summer,2007,4,I Now Pronounce You Chuck and Larry,Uni.,"17,450,500","3,501","4,975,800","3,495",7/20,10/18
881,7,Summer,2007,5,Hairspray (2007),NL,"17,277,900","3,121","3,993,700","3,121",7/20,10/25
882,7,Summer,2007,6,License to Wed,WB,"6,366,300","2,715","1,514,900","2,604",7/3,10/4
883,7,Summer,2007,7,No Reservations,WB,"6,265,700","2,425","1,701,200","2,425",7/27,11/15
884,7,Summer,2007,8,Sicko,LGF,"3,566,900","1,117","10,000",1,7/3,10/18
885,7,Summer,2007,9,I Know Who Killed Me,Sony,"1,089,900","1,320","509,600","1,320",7/27,-
886,7,Summer,2007,10,Who's Your Caddy?,MGM/W,"830,400","1,019","400,700","1,019",7/27,-
887,7,Summer,2007,11,Captivity,ADF,"381,800","1,061","207,700","1,061",7/13,7/29
888,8,Fall,2007,1,The Bourne Ultimatum,Uni.,"33,062,700","3,701","10,070,300","3,660",8/3,11/29
889,8,Fall,2007,2,Rush Hour 3,NL,"20,367,100","3,778","7,136,700","3,778",8/10,11/15
890,8,Fall,2007,3,Superbad,Sony,"17,654,500","3,069","4,804,100","2,948",8/17,10/21
891,8,Fall,2007,4,Halloween (2007),MGM/W,"8,469,800","3,475","3,831,700","3,472",8/31,12/13
892,8,Fall,2007,5,Underdog,BV,"6,360,600","3,013","1,683,900","3,013",8/3,12/13
893,8,Fall,2007,6,Stardust,Par.,"5,615,500","2,565","1,332,800","2,540",8/10,10/25
894,8,Fall,2007,7,Mr. Bean's Holiday,Uni.,"4,840,400","1,778","1,437,500","1,714",8/24,10/18
895,8,Fall,2007,8,Balls of Fury,Rog.,"4,780,100","3,081","1,650,000","3,052",8/29,11/15
896,8,Fall,2007,9,The Nanny Diaries,MGM/W,"3,769,000","2,636","1,087,300","2,629",8/24,11/29
897,8,Fall,2007,10,WAR,LGF,"3,268,400","2,277","1,427,300","2,277",8/24,10/4
898,8,Fall,2007,11,Becoming Jane,Mira.,"2,713,800","1,210","141,300",100,8/10,10/25
899,8,Fall,2007,12,The Invasion,WB,"2,191,000","2,776","865,000","2,776",8/17,10/11
900,8,Fall,2007,13,Hot Rod,Par.,"2,025,900","2,607","771,900","2,607",8/3,9/27
901,8,Fall,2007,14,Daddy Day Camp,SonR,"1,923,700","2,332","494,600","2,332",8/8,10/14
902,8,Fall,2007,15,BRATZ,LGF,"1,455,000","1,509","611,700","1,509",8/3,11/1
903,8,Fall,2007,16,Death Sentence,Fox,"1,385,800","1,823","615,000","1,822",8/31,11/1
904,8,Fall,2007,17,The Last Legion,Wein.,"862,400","2,002","399,200","2,002",8/17,11/1
905,8,Fall,2007,18,Resurrecting the Champ,YFG,"461,100","1,605","242,400","1,605",8/24,10/4
906,8,Fall,2007,19,September Dawn,Slow,"155,000",857,"87,500",857,8/24,9/9
907,8,Fall,2007,20,Skinwalkers,ADF,"148,100",745,"80,500",745,8/10,8/26
908,9,Fall,2007,1,The Game Plan,BV,"13,164,200","3,342","3,335,900","3,103",9/28,2/18
909,9,Fall,2007,2,3:10 to Yuma (2007),LGF,"7,791,700","3,006","2,040,000","2,652",9/7,11/15
910,9,Fall,2007,3,Resident Evil: Extinction,SGem,"7,361,700","2,848","3,441,700","2,828",9/21,10/28
911,9,Fall,2007,4,The Kingdom,Uni.,"6,909,400","2,836","2,490,600","2,793",9/28,12/31
912,9,Fall,2007,5,The Brave One,WB,"5,347,900","2,837","1,958,100","2,755",9/14,11/29
913,9,Fall,2007,6,Good Luck Chuck,LGF,"5,089,700","2,612","1,984,300","2,612",9/21,11/15
914,9,Fall,2007,7,Mr. Woodcock,NL,"3,749,900","2,237","1,273,500","2,231",9/14,11/15
915,9,Fall,2007,8,Eastern Promises,Focus,"2,509,600","1,408","79,500",15,9/21,-
916,9,Fall,2007,9,Shoot 'Em Up,NL,"1,861,500","2,108","830,900","2,108",9/7,10/21
917,9,Fall,2007,10,Sydney White,Uni.,"1,728,600","2,106","755,300","2,104",9/21,12/31
918,9,Fall,2007,11,Dragon Wars,Free,"1,595,600","2,277","732,700","2,277",9/14,10/18
919,9,Fall,2007,12,In the Valley of Elah,WIP,"985,100",978,"19,400",9,9/28,2/21
920,9,Fall,2007,13,Feast of Love,MGM,"510,300","1,203","248,300","1,200",9/28,-
921,9,Fall,2007,14,The Brothers Solomon,SGem,"130,900",700,"73,900",700,9/7,9/23
922,10,Fall,2007,1,Saw IV,LGF,"9,200,600","3,183","4,615,800","3,183",10/26,12/13
923,10,Fall,2007,2,Tyler Perry's Why Did I Get Married?,LGF,"8,023,900","2,034","3,103,700","2,011",10/12,12/13
924,10,Fall,2007,3,Michael Clayton,WB,"7,066,500","2,585","104,600",15,10/12,3/20
925,10,Fall,2007,4,Dan in Real Life,BV,"6,920,100","1,941","1,716,500","1,921",10/26,2/10
926,10,Fall,2007,5,30 Days of Night,Sony,"5,751,300","2,859","2,318,600","2,855",10/19,11/25
927,10,Fall,2007,6,The Heartbreak Kid,P/DW,"5,347,000","3,233","2,038,100","3,229",10/5,12/6
928,10,Fall,2007,7,We Own the Night,Sony,"4,151,600","2,402","1,573,600","2,362",10/12,11/11
929,10,Fall,2007,8,Across the Universe,SonR,"3,538,300",964,"97,100",23,10/12,12/9
930,10,Fall,2007,9,Gone Baby Gone,Mira.,"2,950,300","1,713","799,600","1,713",10/19,1/1
931,10,Fall,2007,10,Into the Wild,ParV,"2,658,700",660,"30,900",4,10/19,3/27
932,10,Fall,2007,11,Elizabeth: The Golden Age,Uni.,"2,381,300","2,006","894,300","2,001",10/12,12/31
933,10,Fall,2007,12,The Comebacks,FoxA,"1,940,400","2,812","807,400","2,812",10/19,12/27
934,10,Fall,2007,13,The Darjeeling Limited,FoxS,"1,728,500",698,"19,600",2,10/26,2/28
935,10,Fall,2007,14,Rendition,NL,"1,415,100","2,250","590,100","2,250",10/19,11/15
936,10,Fall,2007,15,The Seeker: The Dark Is Rising,Fox,"1,278,300","3,173","544,400","3,141",10/5,12/20
937,10,Fall,2007,16,Feel the Noise,BMG,"857,300","1,020","463,200","1,015",10/5,-
938,10,Fall,2007,17,The Jane Austen Book Club,SPC,"519,700","1,232","21,600",25,10/5,12/20
939,10,Fall,2007,18,Things We Lost in the Fire,P/DW,"477,800","1,142","227,000","1,142",10/19,11/8
940,10,Fall,2007,19,The Final Season,YFG,"168,600","1,011","96,100","1,011",10/12,11/29
941,10,Fall,2007,20,The Ten Commandments (2007),RM,"138,500",830,"69,600",830,10/19,11/15
942,10,Fall,2007,21,Sarah Landon and the Paranormal Hour,Free,"124,800","1,121","85,200","1,121",10/19,11/1
943,11,Winter,2007,1,American Gangster,Uni.,"18,910,500","3,110","6,332,100","3,054",11/2,1/31
944,11,Winter,2007,2,Enchanted,BV,"18,433,000","3,730","5,005,900","3,730",11/21,3/13
945,11,Winter,2007,3,Bee Movie,P/DW,"18,387,200","3,984","5,526,300","3,928",11/2,2/14
946,11,Winter,2007,4,Beowulf,Par.,"11,950,300","3,249","3,999,400","3,153",11/16,1/31
947,11,Winter,2007,5,No Country for Old Men,Mira.,"10,581,800","2,037","178,200",28,11/21,4/10
948,11,Winter,2007,6,Fred Claus,WB,"10,460,600","3,603","2,691,200","3,603",11/9,2/14
949,11,Winter,2007,7,This Christmas,SGem,"7,135,400","1,921","2,610,200","1,858",11/21,1/6
950,11,Winter,2007,8,Hitman,Fox,"5,765,000","2,468","1,915,800","2,458",11/21,3/13
951,11,Winter,2007,9,Mr. Magorium's Wonder Emporium,Fox,"4,652,400","3,168","1,399,700","3,164",11/16,3/13
952,11,Winter,2007,10,August Rush,WB,"4,591,000","2,310","1,369,400","2,310",11/21,2/28
953,11,Winter,2007,11,The Mist,MGM/W,"3,718,200","2,423","1,298,300","2,423",11/21,3/20
954,11,Winter,2007,12,Lions for Lambs,UA,"2,180,200","2,216","974,200","2,215",11/9,2/7
955,11,Winter,2007,13,Awake,MGM/W,"2,087,400","2,023","851,300","2,002",11/30,3/6
956,11,Winter,2007,14,Martian Child,NL,"1,090,200","2,020","490,800","2,020",11/2,12/13
957,11,Winter,2007,15,Love in the Time of Cholera,NL,"669,700",852,"279,800",852,11/16,12/20
958,11,Winter,2007,16,P2,Sum.,"580,700","2,131","302,800","2,131",11/9,12/20
959,12,Winter,2007,1,I Am Legend,WB,"36,724,000","3,648","11,222,600","3,606",12/14,4/10
960,12,Winter,2007,2,National Treasure: Book of Secrets,BV,"31,172,500","3,832","6,509,300","3,832",12/21,6/19
961,12,Winter,2007,3,Alvin and the Chipmunks,Fox,"30,950,800","3,499","6,440,000","3,475",12/14,6/5
962,12,Winter,2007,4,Juno,FoxS,"20,078,800","2,534","60,200",7,12/25,6/19
963,12,Winter,2007,5,The Golden Compass,NL,"10,092,800","3,528","3,747,600","3,528",12/7,3/6
964,12,Winter,2007,6,Charlie Wilson's War,Uni.,"9,422,400","2,594","1,403,500","2,575",12/21,3/6
965,12,Winter,2007,7,P.S. I Love You,WB,"7,565,400","2,471","942,000","2,454",12/21,3/13
966,12,Winter,2007,8,Sweeney Todd: The Demon Barber of Fleet Street,P/DW,"7,481,100","1,507","1,351,900","1,249",12/21,3/20
967,12,Winter,2007,9,Aliens Vs. Predator - Requiem,Fox,"5,923,500","2,617","1,462,100","2,611",12/25,3/23
968,12,Winter,2007,10,The Water Horse: Legend of the Deep,SonR,"5,749,000","2,777","1,335,200","2,772",12/25,2/10
969,12,Winter,2007,11,The Great Debaters,MGM/W,"4,255,200","1,290","872,800","1,171",12/25,4/17
970,12,Winter,2007,12,Walk Hard: The Dewey Cox Story,Sony,"2,603,200","2,650","606,700","2,650",12/21,1/13
971,12,Winter,2007,13,The Perfect Holiday,YFG,"840,300","1,307","331,900","1,307",12/12,2/7
972,1,Winter,2008,1,The Bucket List,WB,"13,019,400","2,915","48,800",16,1/11,6/5
973,1,Winter,2008,2,Cloverfield,Par.,"11,148,800","3,411","5,579,100","3,411",1/18,4/10
974,1,Winter,2008,3,27 Dresses,Fox,"10,697,600","3,074","3,204,400","3,057",1/18,5/29
975,1,Winter,2008,4,Atonement,Focus,"7,142,200","1,400","114,000",32,1/11,4/10
976,1,Winter,2008,5,Rambo,LGF,"5,954,600","2,764","2,535,400","2,751",1/25,3/27
977,1,Winter,2008,6,There Will Be Blood,ParV,"5,602,800","1,620","27,700",2,1/25,5/1
978,1,Winter,2008,7,Meet the Spartans,Fox,"5,325,000","2,643","2,577,400","2,605",1/25,5/1
979,1,Winter,2008,8,First Sunday,SGem,"5,283,000","2,213","2,467,200","2,213",1/11,2/24
980,1,Winter,2008,9,Untraceable,SGem,"3,995,500","2,368","1,581,300","2,368",1/25,-
981,1,Winter,2008,10,One Missed Call,WB,"3,745,100","2,240","1,742,500","2,240",1/4,3/13
982,1,Winter,2008,11,Mad Money,Over.,"2,878,700","2,470","1,077,500","2,470",1/18,5/18
983,1,Winter,2008,12,The Kite Runner,ParV,"2,222,100",715,"68,600",35,1/11,4/17
984,1,Winter,2008,13,The Pirates Who Don't Do Anything,Uni.,"1,808,000","1,340","592,100","1,337",1/11,3/6
985,1,Winter,2008,14,The Orphanage,PicH,"997,400",707,"33,900",19,1/11,4/10
986,1,Winter,2008,15,How She Move,ParV,"984,800","1,531","551,200","1,531",1/25,3/27
987,1,Winter,2008,16,In the Name of the King: A Dungeon Siege Tale,Free,"665,100","1,632","415,700","1,632",1/11,1/24
988,2,Spring,2008,1,Jumper,Fox,"11,166,000","3,430","3,809,900","3,428",2/14,7/10
989,2,Spring,2008,2,Vantage Point,Sony,"10,064,900","3,163","3,185,900","3,149",2/22,-
990,2,Spring,2008,3,The Spiderwick Chronicles,Par.,"9,915,700","3,847","2,646,800","3,847",2/14,5/8
991,2,Spring,2008,4,Fool's Gold,WB,"9,781,500","3,125","3,006,900","3,125",2/8,5/29
992,2,Spring,2008,5,Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,BV,"9,092,200",687,"4,334,000",683,2/1,5/15
993,2,Spring,2008,6,Step Up 2 the Streets,BV,"8,080,500","2,528","2,633,500","2,470",2/14,5/22
994,2,Spring,2008,7,Welcome Home Roscoe Jenkins,Uni.,"5,910,400","2,387","2,257,300","2,387",2/8,4/3
995,2,Spring,2008,8,Semi-Pro,NL,"4,662,900","3,121","2,099,600","3,121",2/29,5/1
996,2,Spring,2008,9,"Definitely, Maybe",Uni.,"4,490,500","2,220","1,359,900","2,204",2/14,4/10
997,2,Spring,2008,10,The Eye,LGF,"4,375,900","2,470","1,730,600","2,436",2/1,4/10
998,2,Spring,2008,11,The Other Boleyn Girl,Sony,"3,734,700","1,212","1,142,500","1,166",2/29,4/20
999,2,Spring,2008,12,"Be Kind, Rewind",NL,"1,556,400",810,"564,200",808,2/22,5/1
1000,2,Spring,2008,13,U2 3D,NGE,"1,438,600",686,"134,300",61,2/22,8/26
1001,2,Spring,2008,14,Penelope,Sum.,"1,394,400","1,207","529,500","1,196",2/29,6/5
1002,2,Spring,2008,15,Over Her Dead Body,NL,"1,053,400","1,977","560,600","1,977",2/1,3/16
1003,2,Spring,2008,16,Strange Wilderness,ParC,"915,800","1,211","418,100","1,208",2/1,3/6
1004,2,Spring,2008,17,Witless Protection,LGF,"579,600","1,354","294,800","1,333",2/22,3/20
1005,2,Spring,2008,18,Charlie Bartlett,MGM,"550,400","1,122","255,700","1,122",2/22,5/1
1006,2,Spring,2008,19,Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - From Hollywood to the Heartland,PicH,"84,100",962,"64,600",962,2/8,2/28
1007,3,Spring,2008,1,Dr. Seuss' Horton Hears a Who!,Fox,"21,522,200","3,961","6,269,200","3,954",3/14,9/4
1008,3,Spring,2008,2,"10,000 B.C.",WB,"13,201,100","3,454","4,995,500","3,410",3/7,6/19
1009,3,Spring,2008,3,21,Sony,"11,303,500","2,952","3,357,400","2,648",3/28,5/18
1010,3,Spring,2008,4,College Road Trip,BV,"6,352,400","2,706","1,894,300","2,706",3/7,7/31
1011,3,Spring,2008,5,Tyler Perry's Meet the Browns,LGF,"5,846,200","2,016","2,797,000","2,006",3/21,5/8
1012,3,Spring,2008,6,Drillbit Taylor,Par.,"4,576,900","3,061","1,435,900","3,056",3/21,6/19
1013,3,Spring,2008,7,The Bank Job,LGF,"4,186,700","1,613","826,600","1,603",3/7,6/5
1014,3,Spring,2008,8,Shutter,Fox,"3,611,200","2,756","1,455,100","2,753",3/21,6/26
1015,3,Spring,2008,9,Superhero Movie,MGM/W,"3,604,600","2,965","1,324,600","2,960",3/28,7/24
1016,3,Spring,2008,10,Never Back Down,Sum.,"3,461,100","2,729","1,198,200","2,729",3/14,6/5
1017,3,Spring,2008,11,Doomsday,Rog.,"1,533,300","1,938","686,200","1,936",3/14,4/10
1018,3,Spring,2008,12,Stop-Loss,Par.,"1,520,300","1,305","634,400","1,291",3/28,6/19
1019,3,Spring,2008,13,Run Fat Boy Run,PicH,"836,100","1,133","326,000","1,133",3/28,5/22
1020,4,Spring,2008,1,Forgetting Sarah Marshall,Uni.,"8,798,400","2,872","2,468,700","2,798",4/18,7/10
1021,4,Spring,2008,2,Baby Mama,Uni.,"8,425,400","2,627","2,424,400","2,543",4/25,7/24
1022,4,Spring,2008,3,The Forbidden Kingdom,LGF,"7,252,800","3,151","2,980,700","3,151",4/18,6/19
1023,4,Spring,2008,4,Nim's Island,Fox,"6,686,200","3,518","1,839,900","3,513",4/4,8/28
1024,4,Spring,2008,5,Prom Night (2008),SGem,"6,109,900","2,821","2,897,600","2,700",4/11,5/29
1025,4,Spring,2008,6,Harold and Kumar Escape from Guantanamo Bay,WB (NL),"5,307,600","2,545","2,076,400","2,510",4/25,7/17
1026,4,Spring,2008,7,Leatherheads,Uni.,"4,369,600","2,798","1,766,400","2,769",4/4,6/5
1027,4,Spring,2008,8,Street Kings,FoxS,"3,679,500","2,469","1,736,700","2,467",4/11,7/17
1028,4,Spring,2008,9,The Ruins,P/DW,"2,428,000","2,814","1,114,700","2,812",4/4,6/19
1029,4,Spring,2008,10,88 Minutes,Sony,"2,397,400","2,168","969,000","2,168",4/18,-
1030,4,Spring,2008,11,Smart People,Mira.,"1,324,700","1,119","570,000","1,106",4/11,6/5
1031,4,Spring,2008,12,Expelled: No Intelligence Allowed,RM,"1,075,300","1,052","413,800","1,052",4/18,10/19
1032,4,Spring,2008,13,Deception (2008),Fox,"640,500","2,001","322,000","2,001",4/25,6/26
1033,5,Summer,2008,1,Iron Man,Par.,"44,345,800","4,154","13,735,200","4,105",5/2,10/2
1034,5,Summer,2008,2,Indiana Jones and the Kingdom of the Crystal Skull,Par.,"44,164,500","4,264","13,946,800","4,260",5/22,10/16
1035,5,Summer,2008,3,Sex and the City,WB (NL),"21,260,100","3,325","7,944,100","3,285",5/30,9/18
1036,5,Summer,2008,4,The Chronicles of Narnia: Prince Caspian,BV,"19,724,400","3,929","7,665,000","3,929",5/16,9/4
1037,5,Summer,2008,5,What Happens in Vegas,Fox,"11,180,700","3,255","2,809,500","3,215",5/9,9/18
1038,5,Summer,2008,6,The Strangers,Rog.,"7,325,600","2,477","2,924,500","2,466",5/30,7/24
1039,5,Summer,2008,7,Made of Honor,Sony,"6,408,500","2,816","2,055,300","2,729",5/2,6/29
